hand_index,landmark_index,x,y,z,label
15,6,0.26665419340133667,0.4416293799877167,-0.03627876564860344,0
15,7,0.2772228419780731,0.48809531331062317,-0.04967963322997093,0
15,8,0.2871364951133728,0.5030900239944458,-0.054068684577941895,0
15,9,0.2468508929014206,0.49042564630508423,-0.0030185426585376263,0
15,10,0.22943416237831116,0.4592229127883911,-0.032106366008520126,0
15,11,0.24556130170822144,0.5167441964149475,-0.03581973537802696,0
15,12,0.2525133490562439,0.5234650373458862,-0.030714126303792,0
15,13,0.2146238386631012,0.508939802646637,-0.0038688115309923887,0
15,14,0.19779212772846222,0.48332104086875916,-0.03503689542412758,0
15,15,0.2159375250339508,0.5379572510719299,-0.025295529514551163,0
15,16,0.22262655198574066,0.5466856956481934,-0.009959808550775051,0
15,17,0.18268097937107086,0.5315170288085938,-0.007182922679930925,0
15,18,0.1763903796672821,0.5056618452072144,-0.022158516570925713,0
15,19,0.18972718715667725,0.541516125202179,-0.011012060567736626,0
15,20,0.19410757720470428,0.5529733300209045,0.002443935489282012,0
16,0,0.27649277448654175,0.6570408344268799,-2.5054833940885146e-07,0
16,1,0.3127473294734955,0.6052262187004089,-0.02573031559586525,0
16,2,0.32630160450935364,0.5211102962493896,-0.03196794539690018,0
16,3,0.30099618434906006,0.4627934396266937,-0.035518910735845566,0
16,4,0.2570626437664032,0.4596964716911316,-0.032851994037628174,0
16,5,0.30633866786956787,0.4704732298851013,-0.00207411777228117,0
16,6,0.2953624129295349,0.42953282594680786,-0.026068847626447678,0
16,7,0.30433380603790283,0.4866238832473755,-0.03728477656841278,0
16,8,0.30841368436813354,0.500239372253418,-0.0414961613714695,0
16,9,0.27205467224121094,0.48224958777427673,0.0017130289925262332,0
16,10,0.2588961720466614,0.45229408144950867,-0.02279839478433132,0
16,11,0.2737691104412079,0.5155835747718811,-0.025737415999174118,0
16,12,0.27544692158699036,0.517863929271698,-0.02166862040758133,0
16,13,0.23887400329113007,0.5020269751548767,-0.00033983722096309066,0
16,14,0.2257402539253235,0.47468239068984985,-0.028710050508379936,0
16,15,0.2446574866771698,0.5349259972572327,-0.018956191837787628,0
16,16,0.24803978204727173,0.539492130279541,-0.005052812863141298,0
16,17,0.20432311296463013,0.5249025821685791,-0.004361904226243496,0
16,18,0.2006411999464035,0.5004635453224182,-0.017235737293958664,0
16,19,0.2154490202665329,0.5402820706367493,-0.004784075543284416,0
16,20,0.21774886548519135,0.5504774451255798,0.008447768166661263,0
17,0,0.3663645088672638,0.6292943358421326,-2.8425466780390707e-07,0
17,1,0.4096912443637848,0.5828576683998108,-0.02741759642958641,0
17,2,0.4393019378185272,0.49759382009506226,-0.036917634308338165,0
17,3,0.42158037424087524,0.4259977340698242,-0.04348431155085564,0
17,4,0.37643754482269287,0.4062248766422272,-0.04432053491473198,0
17,5,0.40215837955474854,0.43217018246650696,-0.008641625754535198,0
17,6,0.4057144820690155,0.3898732364177704,-0.03336378559470177,0
17,7,0.4119015038013458,0.45211008191108704,-0.042803410440683365,0
17,8,0.40668874979019165,0.46449241042137146,-0.04644443094730377,0
17,9,0.36440718173980713,0.44157975912094116,-0.006096844561398029,0
17,10,0.3675309419631958,0.40689730644226074,-0.03110807202756405,0
17,11,0.38037630915641785,0.4813894033432007,-0.032566092908382416,0
17,12,0.37314531207084656,0.48025891184806824,-0.028045358136296272,0
17,13,0.3282475173473358,0.4621259272098541,-0.009021664969623089,0
17,14,0.3309228718280792,0.43158668279647827,-0.04036492481827736,0
17,15,0.34877249598503113,0.49840688705444336,-0.030003368854522705,0
17,16,0.34205102920532227,0.49958476424217224,-0.01601398177444935,0
17,17,0.2898940145969391,0.4876196086406708,-0.013517145998775959,0
17,18,0.29843348264694214,0.4612935483455658,-0.030943242833018303,0
17,19,0.31462395191192627,0.5042754411697388,-0.01894090324640274,0
17,20,0.3088313937187195,0.5125973224639893,-0.00579238822683692,0
18,0,0.36182427406311035,0.6378175616264343,-2.997221884015744e-07,0
18,1,0.40485474467277527,0.5887119770050049,-0.0201212577521801,0
18,2,0.4317646324634552,0.5011805295944214,-0.026337241753935814,0
18,3,0.41472429037094116,0.4315170347690582,-0.0315643809735775,0
18,4,0.37006714940071106,0.4182852804660797,-0.03199227154254913,0
18,5,0.395892471075058,0.44154465198516846,-0.0019364702748134732,0
18,6,0.3989836573600769,0.3974505066871643,-0.025074239820241928,0
18,7,0.4062054753303528,0.45797932147979736,-0.034835755825042725,0
18,8,0.40397655963897705,0.4747251570224762,-0.03870932385325432,0
18,9,0.35788694024086,0.4516516327857971,-0.002418156247586012,0
18,10,0.36041536927223206,0.41557103395462036,-0.026475202292203903,0
18,11,0.3728339672088623,0.4864690601825714,-0.02862580493092537,0
18,12,0.36680811643600464,0.4925248324871063,-0.02478056028485298,0
18,13,0.3220272958278656,0.4728221893310547,-0.007752342615276575,0
18,14,0.3244170546531677,0.4405052065849304,-0.03723834455013275,0
18,15,0.3408735394477844,0.5059897899627686,-0.02715318091213703,0
18,16,0.3344181478023529,0.5149936079978943,-0.013599314726889133,0
18,17,0.2836955785751343,0.4988391101360321,-0.014156388118863106,0
18,18,0.2930830121040344,0.4684443175792694,-0.029750222340226173,0
18,19,0.30755817890167236,0.511829137802124,-0.01731804572045803,0
18,20,0.30200350284576416,0.5241133570671082,-0.004196361172944307,0
19,0,0.32323622703552246,0.6430269479751587,-2.682897957129171e-07,0
19,1,0.36483946442604065,0.5958065390586853,-0.021699506789445877,0
19,2,0.383370041847229,0.5141820907592773,-0.02798764407634735,0
19,3,0.3703361451625824,0.444599449634552,-0.03269360587000847,0
19,4,0.332049697637558,0.4229159951210022,-0.032480038702487946,0
19,5,0.35862794518470764,0.4561026990413666,-0.004876036196947098,0
19,6,0.3503343462944031,0.41438040137290955,-0.029918339103460312,0
19,7,0.3586084842681885,0.46811342239379883,-0.04102398455142975,0
19,8,0.36373022198677063,0.48678699135780334,-0.04483780637383461,0
19,9,0.32152292132377625,0.46512624621391296,-0.003955655265599489,0
19,10,0.31290456652641296,0.43318453431129456,-0.02777072601020336,0
